image_number,nuclei_object_number,center_x,center_y,major_axis_length,minor_axis_length,orientation
19,26,999.686920273954,546.1863781716248,12.422150791720684,19.6747177437873,-57.09765299934486
19,27,532.7380333442703,576.4945843824179,41.51397566093785,53.09087273148028,19.430135261677435
19,28,871.6151088969932,647.4522422755924,32.590877671637436,72.03452912826019,-59.87528243910268
19,30,970.0738618911835,661.6306948295515,17.75515133884712,30.185999971506895,-275.0061328380367
19,31,649.0110300485089,719.5452326170085,23.119684370979435,36.88370879487011,-50.56266207757838
19,35,855.3175905972662,749.0077509990716,6.763705714147315,19.784448423094457,-34.289869131568544
19,36,948.2308205837724,751.2980390640196,4.5387876455110145,21.066806895530803,13.701270460426947
19,37,598.5189028016175,749.7906649500038,34.387997774832606,41.39613384063148,-295.25896322435915
19,38,,,,,
19,41,,,,,
19,42,868.985124520465,859.4087539422716,25.802367530507947,59.87727085010473,-23.99901623683415
19,43,721.53704747517,858.3338725693517,15.286564559803027,80.10144695934396,16.105466815901938
19,44,351.32605455300177,835.498781396569,17.39448113022814,26.76056526332682,-298.13205556879507
19,45,455.6716361850239,913.0724098491436,28.636595867450865,68.89001821867478,-292.86692749418444
20,4,,,,,
20,5,438.1385429600505,120.78766896181213,37.789517192370106,76.02631436391243,-34.26378080930406
20,7,675.3227371420519,154.4798591025242,20.4258723495888,59.03170053237064,-27.835832774053454
20,10,665.4520489268177,203.50903525819507,48.84463955022268,73.73960139003026,-86.16411971224288
20,11,490.2661033439128,218.66010509470277,18.741416419856403,48.130698978248546,11.444033173547238
20,12,582.3210934131075,235.71278160318025,45.2373466445765,65.92436268395511,-29.07640891661337
20,14,781.0325904840063,239.51972509024534,9.765077563465596,21.627587752065168,-310.0985943442753
20,15,666.7895920944385,317.29622358129274,37.59687405103665,84.88594343831521,-286.2206512428234
20,18,741.1348659410487,339.54808190672355,12.71822806953363,33.18989474184084,43.558734534375496
20,20,252.59371324618894,432.8629633430331,44.84827556979399,101.7260153645785,-6.497067540969691
20,21,357.131778354416,427.89566270252726,16.94596437637462,53.44842667260832,-73.59908455622396
20,22,452.5744351994178,436.57263216396564,11.791473182807891,26.987758316832082,-9.717739533836712
20,23,552.201282281848,491.04328043354906,55.33597568838728,63.97700221078612,-63.27183879897645
20,26,505.2800624182586,522.7294823580102,47.1189908419912,81.90573087110677,-9.47177296049833
20,27,623.7106707541247,558.3018308476463,46.00939896066341,75.13435580115998,-309.72873444193635
20,28,324.69975776334644,548.0349732240933,45.38509982519259,81.94277972411365,-17.73934416903032
20,30,561.4521020052039,626.2953222385008,34.59751885492776,56.92266982448075,-9.069370228594828
20,31,,,,,
20,34,445.8042633394306,665.3465440880192,22.960468619240586,37.70140411410342,-291.14897165875277
20,35,835.2062862424623,664.1691088063267,12.015227653134641,20.243176668948262,-72.45015597258657
20,37,947.3986695423513,739.2565730443446,12.767394649183379,58.8055803156239,-64.01855335959334
20,38,343.0034524308747,716.5717488532257,56.41697919781362,94.22370188069154,-313.83272806152115
20,39,840.3659389819626,754.2598515319504,32.53719439046137,50.005468514670184,-25.510413733748546
20,40,768.6960660228117,734.8161129681482,14.830474100020139,64.3715786145612,-89.3858438396291
20,41,636.8617460758317,762.4281823663158,44.42224552964276,98.08005333924085,-3.259703341138183
20,43,415.9136280399486,785.5332634341736,33.467407118711094,55.44763778890347,17.90375068889932
20,44,1066.0227272726602,779.2727272727485,1.7739441195356327,15.444621000676324,20.214315492644285
20,47,478.65384024049257,857.2537190229888,24.87496546947529,80.65342784420272,-310.5640794291887
20,48,,,,,
20,49,,,,,
20,50,137.5789213642113,923.4983565450436,23.732802880691857,32.74001587284219,33.07866219533171
20,51,1061.7648800851662,906.4073049206736,12.738575072286963,23.649324630839317,-84.5083135990498
20,52,250.7237008505955,889.4714199144819,47.35501320852757,69.43560003022588,3.0901302553192336
20,53,331.472650069475,912.5875022363824,27.209772923980523,45.237860021690366,-7.909434974989756
