ImageNumber,ObjectNumber,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Children_Nuclei_with_XISTpuncta_Count,Children_XIST_CLOUD_Count,Intensity_IntegratedIntensityEdge_Masked_XIST,Intensity_IntegratedIntensity_Masked_XIST,Intensity_LowerQuartileIntensity_Masked_XIST,Intensity_MADIntensity_Masked_XIST,Intensity_MassDisplacement_Masked_XIST,Intensity_MaxIntensityEdge_Masked_XIST,Intensity_MaxIntensity_Masked_XIST,Intensity_MeanIntensityEdge_Masked_XIST,Intensity_MeanIntensity_Masked_XIST,Intensity_MedianIntensity_Masked_XIST,Intensity_MinIntensityEdge_Masked_XIST,Intensity_MinIntensity_Masked_XIST,Intensity_StdIntensityEdge_Masked_XIST,Intensity_StdIntensity_Masked_XIST,Intensity_UpperQuartileIntensity_Masked_XIST,Location_CenterMassIntensity_X_Masked_XIST,Location_CenterMassIntensity_Y_Masked_XIST,Location_CenterMassIntensity_Z_Masked_XIST,Location_Center_X,Location_Center_Y,Location_Center_Z,Location_MaxIntensity_X_Masked_XIST,Location_MaxIntensity_Y_Masked_XIST,Location_MaxIntensity_Z_Masked_XIST,Number_Object_Number,Parent_Nuclei_X
9,38,8,12,268,314,265,310,265.625,311.25,0.675822873,8,0.747102836,3.191538243,1,0.666666667,1.47967765,3.97221333,3.16227766,1.414213562,1.051776695,1,2,2.64036385,-17.29614434,8.242640687,1,1,0,0.062577246,0.073441669,0.007843137,0.001846341,0.07742628,0.01324483,0.01324483,0.008939607,0.009180209,0.009689478,0.006332494,0.006332494,0.002121034,0.002083666,0.010864424,265.6511531,311.3228755,0,265.625,311.25,0,266,312,0,38,8
9,39,3,4,476,314,474,312,474.3333333,312.6666667,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.015945679,0.015945679,0.00523003,0.000251774,0.017052736,0.005584802,0.005584802,0.005315226,0.005315226,0.005432212,0.005081255,0.005081255,0.000207108,0.000207108,0.005584802,474.3311004,312.6497608,0,474.3333333,312.6666667,0,474,312,0,39,7
9,40,21,28,272,316,265,312,268.2857143,313.3809524,1.02982533,23,0.85707492,5.170882946,1,0.75,0.971038458,7.247456897,6.32455532,2,1.221754964,1,3,3.733830301,-76.76566257,16.48528137,0.913043478,1,1,0.133211259,0.242664224,0.006885633,0.004036011,0.314216055,0.016754406,0.025284199,0.00951509,0.011555439,0.010986496,0.005020218,0.005020218,0.00383552,0.005524555,0.014282444,268.506131,313.1570144,0,268.2857143,313.3809524,0,269,313,0,40,8
9,41,1,1,260,316,259,315,259,315,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005706875,0.005706875,0.005706875,0,0,0.005706875,0.005706875,0.005706875,0.005706875,0.005706875,0.005706875,0.005706875,0,0,0.005706875,259,315,0,259,315,0,259,315,0,41,8
9,42,4,4,276,316,274,314,274.5,314.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,0,0.035156785,0.035156785,0.008300908,0.001434349,0.051753141,0.01043717,0.01043717,0.008789196,0.008789196,0.008926528,0.007492179,0.007492179,0.001078814,0.001078814,0.01043717,274.5099826,314.5507812,0,274.5,314.5,0,275,315,0,42,8
9,43,4,4,282,318,280,316,280.5,316.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.025696192,0.025696192,0.006195162,0.000854505,0.052498925,0.007476921,0.007476921,0.006424048,0.006424048,0.006439307,0.005584802,0.005584802,0.000682916,0.000682916,0.007476921,280.5415677,316.4679335,0,280.5,316.5,0,281,316,0,43,8
9,44,3,4,467,318,465,316,465.6666667,316.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,1,0.025192645,0.025192645,0.007244221,0.001892119,0.068770163,0.010833906,0.010833906,0.008397548,0.008397548,0.009071489,0.007049668,0.007049668,0.001726017,0.001726017,0.010833906,465.7098728,316.2798304,0,465.6666667,316.3333333,0,466,316,0,44,7
9,45,12,12,267,319,263,316,264.5,317,0.663145596,12,0.683130051,3.908820095,1,1,1.507964474,4.472135955,3.605551275,2,1.166666667,1,2,3.265986324,90,10,1,1,0,0.070496678,0.090699624,0.006301977,0.001525903,0.02103025,0.009033341,0.011825742,0.007049668,0.007558302,0.008041505,0.005508507,0.005508507,0.001337495,0.001811023,0.008804455,264.4998317,316.9789704,0,264.5,317,0,264,317,0,45,8
9,46,3,4,457,319,455,317,455.6666667,317.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,-45,3.414213562,1,1,0,0.019928283,0.019928283,0.006137942,0.001014725,0.045543779,0.007858397,0.007858397,0.006642761,0.006642761,0.007049669,0.005828946,0.005828946,0.000875885,0.000875885,0.007858397,455.7075039,317.31317,0,455.6666667,317.3333333,0,456,317,0,46,7
9,47,21,28,263,323,259,316,260.7142857,318.7142857,0.85666012,24,0.86451875,5.170882946,1,0.75,1.167324095,7.339892414,6.32455532,2,1.202030509,1,3,3.689034094,-5.138570291,15.03553391,0.875,1,1,0.113771267,0.181399252,0.006683452,0.001892119,0.179994851,0.010727093,0.013656825,0.007584751,0.00863806,0.008720531,0.005096514,0.005096514,0.001701633,0.002457426,0.010345617,260.8029105,318.5576211,0,260.7142857,318.7142857,0,261,318,0,47,8
9,48,31,54,276,322,267,316,270.8064516,317.9032258,1.254505056,36,0.735767325,6.282549314,1,0.574074074,0.797127118,8.528274338,8.062257748,2.236067977,1.270052609,1,5,5.775640824,80.49904409,22.10660172,0.861111111,1,1,0.144655526,0.317616535,0.006691081,0.003204394,0.096658618,0.011947814,0.01870756,0.007613449,0.010245695,0.009758144,0.005127031,0.005127031,0.001895836,0.003912329,0.013786527,270.8349748,317.9955801,0,270.8064516,317.9032258,0,271,319,0,48,8
9,49,4,4,459,320,457,318,457.5,318.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,1,0.029221027,0.029221027,0.006454566,0.002258336,0.114997002,0.009918365,0.009918365,0.007305257,0.007305257,0.007553216,0.00529488,0.00529488,0.001706979,0.001706979,0.009918365,457.5603133,318.5979112,0,457.5,318.5,0,458,319,0,49,7
9,50,13,20,268,323,263,319,265,320.6153846,0.64220053,14,0.898479301,4.068428945,1,0.65,1.557146022,6.016266815,5,1.414213562,1.095587745,1,2.121320344,2.641236689,56.03859966,10.24264069,0.928571429,1,1,0.072281985,0.104554815,0.006301975,0.002395666,0.074780846,0.011017013,0.011123827,0.007228198,0.008042678,0.008041505,0.005127031,0.005127031,0.001773897,0.00215583,0.010597391,265.0576474,320.6630181,0,265,320.6153846,0,265,321,0,50,8
9,51,4,4,275,323,273,321,273.5,321.5,0.318309886,4,0,2.256758334,1,1,3.141592654,2,1.414213562,1,1,1,1,2,45,4,1,1,0,0.031113146,0.031113146,0.00671397,0.002380406,0.10425956,0.009613184,0.009613184,0.007778286,0.007778286,0.009094376,0.005691616,0.005691616,0.001626799,0.001626799,0.009613184,273.3987249,321.4752329,0,273.5,321.5,0,273,321,0,51,8
9,52,7,8,270,326,268,322,268.4285714,323.2857143,0.590491988,7,0.888665622,2.985410661,1,0.875,1.69350308,4.155374706,3.16227766,1,1,1,1,1.905471133,-8.349622117,7.207106781,1,1,0,0.046402683,0.046402683,0.005600061,0.00077821,0.035746052,0.0090486,0.0090486,0.006628955,0.006628955,0.006172274,0.005233845,0.005233845,0.001455637,0.001455637,0.008716715,268.4366984,323.2509043,0,268.4285714,323.2857143,0,269,323,0,52,8
9,53,1,1,260,326,259,325,259,325,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.006836041,0.006836041,0.006836041,0,0,0.006836041,0.006836041,0.006836041,0.006836041,0.006836041,0.006836041,0.006836041,0,0,0.006836041,259,325,0,259,325,0,259,325,0,53,8
9,54,2,2,265,327,264,325,264,325.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.012527657,0.012527657,0.006263828,0.000106812,0.004263066,0.006317235,0.006317235,0.006263828,0.006263828,0.006317235,0.006210422,0.006210422,5.34E-05,5.34E-05,0.006317235,264,325.5042631,0,264,325.5,0,264,326,0,54,8
9,55,34,48,473,332,465,326,468.2058824,327.9411765,1.097746261,38,0.849068295,6.579524642,1,0.708333333,0.910957328,9.385784602,8.602325267,2.236067977,1.34979183,1,4.642383454,4.958351349,-67.57505209,21.65685425,0.894736842,1,1,0.127428086,0.265476456,0.006164645,0.001571679,0.0888951,0.009063859,0.013656824,0.006371404,0.007808131,0.007476921,0.004989699,0.004989699,0.000992171,0.002138245,0.009246968,468.1477181,327.873951,0,468.2058824,327.9411765,0,467,328,0,55,7
9,56,3,4,463,331,461,329,461.3333333,329.3333333,0.309207662,3,0.816496581,1.954410048,1,0.75,3.234072507,2.309401077,1.414213562,1,1,1,0.707106781,1.333333333,45,3.414213562,1,1,1,0.018814373,0.018814373,0.006084535,0.00109102,0.062068992,0.007293812,0.007293812,0.006271458,0.006271458,0.006851301,0.005111772,0.005111772,0.000896092,0.000896092,0.007293812,461.271695,329.3406326,0,461.3333333,329.3333333,0,461,329,0,56,7
9,57,2,2,477,331,476,329,476,329.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.010559242,0.010559242,0.005279621,0.00015259,0.007225412,0.005355916,0.005355916,0.005279621,0.005279621,0.005355916,0.005203326,0.005203326,7.63E-05,7.63E-05,0.005355916,476,329.4927746,0,476,329.5,0,476,329,0,57,7
9,58,44,72,474,338,465,330,468.8409091,333.6590909,1.090598912,51,0.568894672,7.484820637,1,0.611111111,0.916927377,8.432115843,8.544003745,3.16227766,1.544624133,1.414213562,6.363961031,6.934659692,-41.36857775,24.55634919,0.862745098,1,1,0.118333707,0.302662682,0.00575265,0.001083391,0.162152288,0.007293812,0.009491111,0.005916685,0.006878697,0.006683451,0.005004958,0.005004958,0.000670354,0.001304176,0.007888914,468.8619612,333.498311,0,468.8409091,333.6590909,0,469,332,0,58,7
9,59,13,20,466,336,462,331,463.4615385,333.0769231,0.802488098,14,0.73312004,4.068428945,1,0.65,1.2461244,5.037401156,4.472135955,2,1.14064824,1,2.828427125,3.425932811,45.79557014,11.44974747,0.928571429,1,1,0.061326005,0.091752491,0.005451286,0.001319906,0.045544056,0.008026245,0.011123826,0.0061326,0.007057884,0.006675822,0.005050736,0.005050736,0.001031502,0.00194512,0.009239337,463.4417096,333.0359221,0,463.4615385,333.0769231,0,463,333,0,59,7
9,60,7,8,459,337,455,335,456.7142857,335.4285714,0.590491988,7,0.888665622,2.985410661,1,0.875,1.69350308,4.155374706,3.16227766,1,1,1,1,1.905471133,81.65037788,7.207106781,1,1,1,0.050263217,0.050263217,0.005966278,0.001617456,0.075018761,0.009857329,0.009857329,0.00718046,0.00718046,0.007293812,0.005142289,0.005142289,0.001621705,0.001621705,0.009159227,456.6435943,335.4034608,0,456.7142857,335.4285714,0,456,335,0,60,7
9,61,7,9,462,337,459,334,460.2857143,335.1428571,0.437996388,8,0.723884597,2.985410661,1,0.777777778,2.28312385,3.582070095,2.828427125,1,1,1,1.788854382,2.471345654,-30.47269795,6.207106781,0.875,1,0,0.042420077,0.042420077,0.005519951,0.00062562,0.059111884,0.006820782,0.006820782,0.006060011,0.006060011,0.006424048,0.005218585,0.005218585,0.000605515,0.000605515,0.006649118,460.3115108,335.1960432,0,460.2857143,335.1428571,0,461,336,0,61,7
9,62,1,1,452,338,451,337,451,337,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005020219,0.005020219,0.005020219,0,0,0.005020219,0.005020219,0.005020219,0.005020219,0.005020219,0.005020219,0.005020219,0,0,0.005020219,451,337,0,451,337,0,451,337,0,62,7
9,63,2,2,391,347,390,345,390,345.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.012695506,0.012695506,0.006347753,0.000671398,0.026442344,0.006683452,0.006683452,0.006347753,0.006347753,0.006683452,0.006012054,0.006012054,0.000335699,0.000335699,0.006683452,390,345.4735577,0,390,345.5,0,390,345,0,63,11
9,64,2,2,154,347,152,346,152.5,346,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.010513466,0.010513466,0.005256733,0.000198368,0.009433996,0.005355917,0.005355917,0.005256733,0.005256733,0.005355917,0.005157549,0.005157549,9.92E-05,9.92E-05,0.005355917,152.490566,346,0,152.5,346,0,152,346,0,64,10
9,65,1,1,267,347,266,346,266,346,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.006408789,0.006408789,0.006408789,0,0,0.006408789,0.006408789,0.006408789,0.006408789,0.006408789,0.006408789,0.006408789,0,0,0.006408789,266,346,0,266,346,0,266,346,0,65,8
9,66,14,16,638,348,634,344,635.2857143,345.5,0.666488801,14,0.20365327,4.222008246,1,0.875,1.500400304,4.208834246,3.605551275,2,1.202030509,1,3,4.120630029,0,10.82842712,1,1,1,0.064682996,0.106309608,0.005691616,0.001785304,0.0351954,0.008224613,0.01121538,0.0064683,0.007593543,0.007293812,0.005264363,0.005264363,0.001076111,0.002045958,0.009620814,635.2517583,345.5092579,0,635.2857143,345.5,0,635,346,0,66,6
9,67,2,2,407,362,406,360,406,360.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.011734188,0.011734188,0.005867094,0.000900282,0.038361479,0.006317235,0.006317235,0.005867094,0.005867094,0.006317235,0.005416953,0.005416953,0.000450141,0.000450141,0.006317235,406,360.4616385,0,406,360.5,0,406,360,0,67,11
9,68,9,12,395,362,391,359,392.3333333,360.3333333,0.595563117,10,0.846841394,3.385137501,1,0.75,1.679083158,4.708788182,3.605551275,1,1,1,1.897366596,2.50434788,76.71747441,8.207106781,0.9,1,1,0.062928204,0.062928204,0.006256199,0.00077058,0.123989693,0.01028458,0.01028458,0.006992023,0.006992023,0.006767376,0.005264362,0.005264362,0.00143281,0.00143281,0.00802243,392.449806,360.3758487,0,392.3333333,360.3333333,0,393,361,0,68,11
9,69,2,2,400,364,399,362,399,362.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.013458458,0.013458458,0.006729229,0.002044708,0.075963699,0.007751583,0.007751583,0.006729229,0.006729229,0.007751583,0.005706875,0.005706875,0.001022354,0.001022354,0.007751583,399,362.4240363,0,399,362.5,0,399,362,0,69,11
9,70,6,9,553,364,550,361,550.8333333,361.6666667,0.545664521,7,0.487950036,2.763953196,1,0.666666667,1.832627853,3.055050463,2.236067977,1,1,1,1.788854382,2.666666667,-26.56505118,6.414213562,0.857142857,1,1,0.039581902,0.039581902,0.005844206,0.001281757,0.037243785,0.008224612,0.008224612,0.006596984,0.006596984,0.006836042,0.005050736,0.005050736,0.001140407,0.001140407,0.008003357,550.8126446,361.6356977,0,550.8333333,361.6666667,0,551,362,0,70,9
9,71,5,6,566,363,563,361,564.2,361.6,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,-71.56505118,5.207106781,1,1,0,0.039703975,0.039703975,0.00741207,0.001541161,0.130630963,0.010421911,0.010421911,0.007940795,0.007940795,0.008468757,0.005004959,0.005004959,0.001849469,0.001849469,0.010143434,564.3285934,361.6229823,0,564.2,361.6,0,565,362,0,71,9
9,72,17,24,563,366,557,362,559.5294118,363.1764706,0.636068586,18,0.768864614,4.652426492,1,0.708333333,1.572157503,6.154852355,5.099019514,1.414213562,1.121827518,1,3,3.935484049,-88.58294449,11.65685425,0.944444444,1,1,0.069810025,0.108110171,0.005428397,0.001014724,0.040060225,0.008148318,0.008194095,0.005817502,0.006359422,0.006126497,0.005035477,0.005035477,0.000837953,0.001115384,0.007530327,559.5400141,363.2151023,0,559.5294118,363.1764706,0,560,363,0,72,9
9,73,2,2,423,366,422,364,422,364.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.011718927,0.011718927,0.005859463,0.000762951,0.032552069,0.006240939,0.006240939,0.005859463,0.005859463,0.006240939,0.005477988,0.005477988,0.000381475,0.000381475,0.006240939,422,364.5325521,0,422,364.5,0,422,365,0,73,11
9,74,12,12,567,367,564,363,565,364.5,0.663145596,12,0.683130051,3.908820095,1,1,1.507964474,4.472135955,3.605551275,2,1.166666667,1,2,3.265986324,0,10,1,1,0,0.079652095,0.107255666,0.007644771,0.001571679,0.072667535,0.010467689,0.015762569,0.00796521,0.008937972,0.00889601,0.005264362,0.005264362,0.001712114,0.002795513,0.010467689,564.9749609,364.5682174,0,565,364.5,0,565,365,0,74,9
9,75,5,6,387,369,385,366,385.4,367.2,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,18.43494882,5.207106781,1,1,1,0.037125198,0.037125198,0.006496528,0.001213092,0.059108803,0.00936904,0.00936904,0.00742504,0.00742504,0.007545586,0.006256199,0.006256199,0.00122002,0.00122002,0.009109636,385.3547061,367.2379778,0,385.4,367.2,0,385,367,0,75,11
9,76,9,12,560,370,556,367,557.3333333,368.1111111,0.600731442,9,0.69458752,3.385137501,1,0.75,1.664637356,3.885753375,3.16227766,1.414213562,1.092047458,1,2,2.795442891,-69.69935268,8.242640687,1,1,1,0.039765013,0.055329217,0.005443656,0.000892652,0.054912127,0.006866559,0.00827039,0.005680716,0.006147691,0.005928131,0.0049897,0.0049897,0.000595449,0.001044979,0.007187,557.3251517,368.0568119,0,557.3333333,368.1111111,0,557,368,0,76,9
9,77,17,30,565,371,560,365,561.8823529,367.4117647,1.010475996,21,0.737996761,4.652426492,1,0.566666667,0.989632613,5.903009376,5.099019514,2,1.19074357,1,3.395498751,3.983375839,-12.23581027,14.69238816,0.80952381,1,1,0.09448386,0.157427328,0.006645304,0.002830549,0.086873824,0.012848096,0.014633402,0.007873655,0.009260431,0.00920882,0.005279621,0.005279621,0.002129458,0.002908717,0.011924926,561.9093729,367.4943297,0,561.8823529,367.4117647,0,562,368,0,77,9
9,78,7,9,382,371,379,368,379.7142857,369,0.530070278,7,0.377964473,2.985410661,1,0.777777778,1.886542296,3.023715784,2.236067977,1.414213562,1.059173366,1,2,2.799416849,0,6.828427125,1,1,1,0.037201492,0.04580758,0.005809872,0.001060502,0.014447541,0.007598992,0.008606087,0.006200249,0.00654394,0.00653086,0.00514229,0.00514229,0.000816401,0.001131387,0.007850766,379.7258494,368.9913391,0,379.7142857,369,0,380,369,0,78,11
9,79,6,6,556,371,554,368,554.5,369,0.477464829,6,0.790569415,2.763953196,1,1,2.094395102,3.265986324,2.236067977,1,1,1,1,2,0,6,1,1,1,0.045654994,0.045654994,0.006973373,0.000930799,0.041650852,0.008957045,0.008957045,0.007609166,0.007609166,0.008026246,0.006546121,0.006546121,0.000855216,0.000855216,0.00856794,554.4662433,369.0243984,0,554.5,369,0,554,369,0,79,9
9,80,25,35,392,374,385,369,387.68,370.76,1.039483879,30,0.765129631,5.641895835,1,0.714285714,0.962015881,7.244455341,6.708203932,2,1.289705627,1,4,4.664532861,72.0424718,18.07106781,0.833333333,1,1,0.116227964,0.214160362,0.00692378,0.001365683,0.059228249,0.009674219,0.01371786,0.007264248,0.008566414,0.007896543,0.006317236,0.006317236,0.000847536,0.00210016,0.010383764,387.7390809,370.7558247,0,387.68,370.76,0,389,371,0,80,11
9,81,2,2,407,372,405,371,405.5,371,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.014297703,0.014297703,0.007148852,0.000228886,0.008004277,0.007263294,0.007263294,0.007148852,0.007148852,0.007263294,0.007034409,0.007034409,0.000114443,0.000114443,0.007263294,405.4919957,371,0,405.5,371,0,405,371,0,81,11
9,82,22,25,386,376,381,371,382.9090909,373.0909091,0.733750637,22,0.4282594,5.292567428,1,0.88,1.362860827,5.502816709,5,2.828427125,1.366866719,1,4,4.972652484,-45,14.24264069,1,1,1,0.08760204,0.187273968,0.006828412,0.002166782,0.023314658,0.008926528,0.0140383,0.006738618,0.008512453,0.007827878,0.005004959,0.005004959,0.001188224,0.002563393,0.010864424,382.885847,373.0927239,0,382.9090909,373.0909091,0,383,373,0,82,11
9,83,9,12,394,377,391,373,391.8888889,374.3333333,0.600731442,9,0.69458752,3.385137501,1,0.75,1.664637356,3.885753375,3.16227766,1.414213562,1.092047458,1,2,2.795442891,20.30064732,8.242640687,1,1,0,0.045700766,0.067643238,0.006279087,0.001457237,0.053247894,0.008346684,0.011184862,0.006528681,0.007515915,0.006958113,0.005371176,0.005371176,0.000965287,0.00203619,0.010154879,391.8813445,374.2806226,0,391.8888889,374.3333333,0,392,374,0,83,11
9,84,12,20,556,376,552,371,553.4166667,372.6666667,0.812807892,13,0.685729799,3.908820095,1,0.6,1.230303015,4.722089389,4.123105626,1.414213562,1.103553391,1,2.828427125,3.437002024,4.880887388,11.07106781,0.923076923,1,1,0.067475395,0.103776608,0.006759746,0.002532998,0.077757183,0.011459526,0.013458457,0.007497266,0.008648051,0.008194095,0.005004959,0.005004959,0.001891654,0.002639613,0.011459526,553.3389207,372.6653433,0,553.4166667,372.6666667,0,553,373,0,84,9
9,85,7,9,376,377,373,374,374,375,0.530070278,7,0.816496581,2.985410661,1,0.777777778,1.886542296,3.703280399,2.828427125,1.414213562,1.059173366,1,1.414213562,2.138089935,45,6.828427125,1,1,1,0.036545355,0.044281678,0.005958648,0.000442511,0.02217459,0.006775005,0.007736323,0.006090892,0.006325954,0.006248569,0.005401693,0.005401693,0.000418481,0.000693997,0.007015334,374.0158511,374.9844934,0,374,375,0,374,375,0,85,11
9,86,6,9,389,379,386,376,386.8333333,377.1666667,0.516863141,6,0.674199862,2.763953196,1,0.666666667,1.934748137,3.12694384,2.236067977,1.414213562,1.069035594,1,1.414213562,2.309401077,45,6.242640687,1,1,1,0.032043945,0.041107804,0.006164644,0.000778211,0.022188001,0.007309072,0.009063859,0.006408789,0.006851301,0.006683452,0.005722133,0.005722133,0.000567669,0.00111697,0.008186465,386.8544914,377.1733482,0,386.8333333,377.1666667,0,387,377,0,86,11
9,87,2,2,558,378,556,377,556.5,377,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,1,0.011291675,0.011291675,0.005645838,0.000274662,0.012162143,0.005783169,0.005783169,0.005645838,0.005645838,0.005783169,0.005508507,0.005508507,0.000137331,0.000137331,0.005783169,556.4878379,377,0,556.5,377,0,556,377,0,87,9
9,88,2,2,562,379,561,377,561,377.5,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,0,0,1,1,1,0.011657894,0.011657894,0.005828947,0.001678493,0.071989543,0.006668193,0.006668193,0.005828947,0.005828947,0.006668193,0.0049897,0.0049897,0.000839246,0.000839246,0.006668193,561,377.4280105,0,561,377.5,0,561,377,0,88,9
9,89,2,2,135,379,133,378,133.5,378,0,2,1,1.595769122,1,1,inf,2,1,1,1,1,0,0,90,0,1,1,0,0.010162508,0.010162508,0.005081254,6.10E-05,0.003003049,0.005111773,0.005111773,0.005081254,0.005081254,0.005111773,0.005050736,0.005050736,3.05E-05,3.05E-05,0.005111773,133.503003,378,0,133.5,378,0,134,378,0,89,10
9,90,11,16,395,381,391,377,392.5454545,378.1818182,0.6746349,11,0.747470665,3.742410319,1,0.6875,1.482283232,4.533315962,3.605551275,1.414213562,1.112967335,1,2.121320344,3.011458301,48.97173591,9.656854249,1,1,1,0.054673072,0.082490269,0.006382085,0.001388571,0.107879593,0.008667124,0.010727093,0.006834134,0.007499115,0.007759213,0.005081253,0.005081253,0.001171035,0.001600821,0.008819715,392.6440992,378.2254902,0,392.5454545,378.1818182,0,393,378,0,90,11
9,91,5,6,565,380,562,378,563.2,378.6,0.431532092,5,0.816496581,2.523132522,1,0.833333333,2.317324754,3.098386677,2.236067977,1,1,1,1,1.788854382,-71.56505118,5.207106781,1,1,1,0.03186084,0.03186084,0.006065461,0.000831617,0.09401747,0.007629512,0.007629512,0.006372168,0.006372168,0.006569009,0.005127031,0.005127031,0.000831672,0.000831672,0.007415886,563.2782567,378.5478927,0,563.2,378.6,0,564,378,0,91,9
9,92,1,1,428,380,427,379,427,379,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005523766,0.005523766,0.005523766,0,0,0.005523766,0.005523766,0.005523766,0.005523766,0.005523766,0.005523766,0.005523766,0,0,0.005523766,427,379,0,427,379,0,427,379,0,92,11
9,93,1,1,371,381,370,380,370,380,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,1,0.005386434,0.005386434,0.005386434,0,0,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0.005386434,0,0,0.005386434,370,380,0,370,380,0,370,380,0,93,11
9,94,1,1,393,381,392,380,392,380,0,1,0,1.128379167,1,1,inf,0,0,1,1,1,0,0,45,0,1,1,0,0.008194095,0.008194095,0.008194095,0,0,0.008194095,0.008194095,0.008194095,0.008194095,0.008194095,0.008194095,0.008194095,0,0,0.008194095,392,380,0,392,380,0,392,380,0,94,11
